phylum,class,genus,species,form,sample,image_name,image_info,image_url
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,Schizont,Blood,Po_schizont_thickB.jpg,Schizonts of P. ovale in a thick blood smear.,https://www.cdc.gov//dpdx/malaria/images/19/Po_schizont_thickB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,Schizont,Blood,Po_schizont_thickC.jpg,Schizont of P. ovale in a thick blood smear.,https://www.cdc.gov//dpdx/malaria/images/19/Po_schizont_thickC.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,Schizont,Blood,Po_schizont_thinA.jpg,Schizont of P. ovale in a thin blood smear. Notice the fimbriation.,https://www.cdc.gov//dpdx/malaria/images/19/Po_schizont_thinA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,Schizont,Blood,Po_schizont_thinB.jpg,Schizont of P. ovale in a thin blood smear. Notice the fimbriation.,https://www.cdc.gov//dpdx/malaria/images/19/Po_schizont_thinB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,Schizont,Blood,Po_schizont_thinC.jpg,Schizont of P. ovale in a thin blood smear.,https://www.cdc.gov//dpdx/malaria/images/19/Po_schizont_thinC.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium ovale,Schizont,Blood,Po_schizont_thinD.jpg,Schizont (upper right) and ring-form trophozoite (lower left) of P. ovale in a thin blood smear.,https://www.cdc.gov//dpdx/malaria/images/19/Po_schizont_thinD.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Trophozoites,Blood,Pv_rings_thickA.jpg,Ring-form trophozoites of P. vivax in a thick blood smear.,https://www.cdc.gov//dpdx/malaria/images/20/Pv_rings_thickA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Trophozoites,Blood,Pv_rings_thickB.jpg,Ring-form trophozoites of P. vivax in a thick blood smear.,https://www.cdc.gov//dpdx/malaria/images/20/Pv_rings_thickB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Trophozoites,Blood,Pv_rings_thinA.jpg,Ring-form trophozoite of P. vivax in a thin blood smear.,https://www.cdc.gov//dpdx/malaria/images/20/Pv_rings_thinA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Trophozoites,Blood,Pv_rings_thinB.jpg,Ring-form trophozoites of P. vivax in a thin blood smear.,https://www.cdc.gov//dpdx/malaria/images/20/Pv_rings_thinB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Trophozoites,Blood,Pv_rings_thinC.jpg,Ring-form trophozoites of P. vivax in a thin blood smear.,https://www.cdc.gov//dpdx/malaria/images/20/Pv_rings_thinC.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Trophozoites,Blood,Pv_rings_thinD.jpg,Ring-form trophozoites of P. vivax in a thin blood smear.,https://www.cdc.gov//dpdx/malaria/images/20/Pv_rings_thinD.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Trophozoites,Blood,Pv_rings_thinE.jpg,Ring-form trophozoites of P. vivax in a thin blood smear.,https://www.cdc.gov//dpdx/malaria/images/20/Pv_rings_thinE.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Trophozoites,Blood,Pv_troph_thickA.jpg,Trophozoite of P. vivax in a thick blood smear.,https://www.cdc.gov//dpdx/malaria/images/21/Pv_troph_thickA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Trophozoites,Blood,Pv_troph_thinD.jpg,"Trophozoite of P. vivax in a thin blood smear. Note the amoeboid appearance, Schüffner's dots and enlarged infected RBCs.",https://www.cdc.gov//dpdx/malaria/images/21/Pv_troph_thinD.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Trophozoites,Blood,Pv_troph_thinA.jpg,"Trophozoite of P. vivax in a thin blood smear. Note the amoeboid appearance, Schüffner's dots and enlarged infected RBCs.",https://www.cdc.gov//dpdx/malaria/images/21/Pv_troph_thinA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Trophozoites,Blood,Pv_troph_thinE.jpg,Trophozoite of P. vivax in a thin blood smear. The infected RBCs are also noticeably larger than the uninfected RBCs.,https://www.cdc.gov//dpdx/malaria/images/21/Pv_troph_thinE.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Trophozoites,Blood,Pv_troph_thinB.jpg,"Trophozoites of P. vivax in a thin blood smear. Note the amoeboid appearance, Schüffner's dots and enlarged infected RBCs.",https://www.cdc.gov//dpdx/malaria/images/21/Pv_troph_thinB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Trophozoites,Blood,Pv_troph_thinF.jpg,"Trophozoite of P. vivax in a thin blood smear. Note the band-like appearance of the trophozoite in this figure that may be mistaken for a band-form trophozoite of P. malariae. Note, however, the fine, light brown pigment that is distributed throughout the cytoplasm (pigment in P. malariae is usually darker and coarser and distributed on the periphery of the cytoplasm). The infected RBCs are also noticeably larger than the uninfected RBCs.",https://www.cdc.gov//dpdx/malaria/images/21/Pv_troph_thinF.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Trophozoites,Blood,Pv_troph_thinC.jpg,"Trophozoite of P. vivax in a thin blood smear. Note the amoeboid appearance, Schüffner's dots and enlarged infected RBCs.",https://www.cdc.gov//dpdx/malaria/images/21/Pv_troph_thinC.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Gametocyte,Blood,Pv_gametocyte_thickA.jpg,Gametocyte (upper) and trophozoite (lower) of P. vivax in a thick blood smear.,https://www.cdc.gov//dpdx/malaria/images/22/Pv_gametocyte_thickA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Gametocyte,Blood,Pv_gametocyte_thickB.jpg,Gametocyte of P. vivax in a thick blood smear.,https://www.cdc.gov//dpdx/malaria/images/22/Pv_gametocyte_thickB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Gametocyte,Blood,Pv_gametocyte_thinA.jpg,Macrogametocytes of P. vivax in a thin blood smear. Note the enlargement of the gametocytes compared to uninfected RBCs.,https://www.cdc.gov//dpdx/malaria/images/22/Pv_gametocyte_thinA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Gametocyte,Blood,Pv_gametocyte_thinB.jpg,Macrogametocyte of P. vivax in a thin blood smear. Note the enlargement of the gametocytes compared to uninfected RBCs.,https://www.cdc.gov//dpdx/malaria/images/22/Pv_gametocyte_thinB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Gametocyte,Blood,Pv_gametocyte_thinC.jpg,Macrogametocyte of P. vivax in a thin blood smear. Note the enlargement of the gametocytes compared to uninfected RBCs.,https://www.cdc.gov//dpdx/malaria/images/22/Pv_gametocyte_thinC.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Gametocyte,Blood,Pv_gametocyte_thinD.jpg,Macrogametocyte of P. vivax in a thin blood smear. Note the enlargement of the gametocytes compared to uninfected RBCs.,https://www.cdc.gov//dpdx/malaria/images/22/Pv_gametocyte_thinD.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Gametocyte,Blood,Pv_gametocyte_thinE.jpg,Macrogametocytes of P. vivax in a thin blood smear.,https://www.cdc.gov//dpdx/malaria/images/22/Pv_gametocyte_thinE.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Gametocyte,Blood,Pv_gametocyte_thinF.jpg,Macrogametocyte of P. vivax in a thin blood smear.,https://www.cdc.gov//dpdx/malaria/images/22/Pv_gametocyte_thinF.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Ookinete,Blood,Pv_ookinete_thickA.jpg,Ookinete of P. vivax in a thick blood smear.,https://www.cdc.gov//dpdx/malaria/images/23/Pv_ookinete_thickA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Ookinete,Blood,Pv_ookinete_thinB.jpg,Ookinete of P. vivax in a thin blood smear.,https://www.cdc.gov//dpdx/malaria/images/23/Pv_ookinete_thinB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Ookinete,Blood,Pv_ookinete_thickB.jpg,Ookinete of P. vivax in a thick blood smear.,https://www.cdc.gov//dpdx/malaria/images/23/Pv_ookinete_thickB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Ookinete,Blood,Pv_ookinete_thickC.jpg,Ookinete of P. vivax in a thick blood smear.,https://www.cdc.gov//dpdx/malaria/images/23/Pv_ookinete_thickC.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Ookinete,Blood,Pv_ookinete_thinA.jpg,Ookinete of P. vivax in a thin blood smear.,https://www.cdc.gov//dpdx/malaria/images/23/Pv_ookinete_thinA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Schizont,Blood,Pv_schizont_thickA.jpg,Schizont of P. vivax in a thick blood smear.,https://www.cdc.gov//dpdx/malaria/images/24/Pv_schizont_thickA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Schizont,Blood,Pv_schizont_thickB.jpg,Schizont of P. vivax in a thick blood smear.,https://www.cdc.gov//dpdx/malaria/images/24/Pv_schizont_thickB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Schizont,Blood,Pv_schizont_thickC.jpg,Schizont of P. vivax in a thick blood smear.,https://www.cdc.gov//dpdx/malaria/images/24/Pv_schizont_thickC.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Schizont,Blood,Pv_schizont_thickD.jpg,Schizont of P. vivax in a thick blood smear.,https://www.cdc.gov//dpdx/malaria/images/24/Pv_schizont_thickD.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Schizont,Blood,Pv_schizont_thickE.jpg,Schizont of P. vivax in a thick blood smear.,https://www.cdc.gov//dpdx/malaria/images/24/Pv_schizont_thickE.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Schizont,Blood,Pv_schizont_thinD.jpg,"Ruptured schizont of P. vivax in a thin blood smear, showing free merozoites and pigment.",https://www.cdc.gov//dpdx/malaria/images/24/Pv_schizont_thinD.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Schizont,Blood,Pv_schizont_thinA.jpg,Schizont of P. vivax in a thin blood smear.,https://www.cdc.gov//dpdx/malaria/images/24/Pv_schizont_thinA.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Schizont,Blood,Pv_schizont_thinB.jpg,Schizont of P. vivax in a thin blood smear.,https://www.cdc.gov//dpdx/malaria/images/24/Pv_schizont_thinB.jpg
Apicomplexa,Aconoidasida,Plasmodium,Plasmodium vivax,Schizont,Blood,Pv_schizont_thinC.jpg,Schizont of P. vivax in a thin blood smear.,https://www.cdc.gov//dpdx/malaria/images/24/Pv_schizont_thinC.jpg
